45.5286227604	-18.103389065         0.18        sameSKKSNull               NaN     NaN     NaN
53.9692711454	-2.892757666          0.18        sameSKSNull                NaN     NaN     NaN
43.0707431076	-0.9146301624         0.18        sameSKKSNull               NaN     NaN     NaN
55.812700382	4.9244560003          0.18        sameSKSNull                NaN     NaN     NaN
44.6133768025	-18.5678501355        0.18        sameSKKSNull               NaN     NaN     NaN
52.975550396	-3.8635633762         0.18        sameSKSNull                NaN     NaN     NaN
56.0041870524	74.3270986373         0.18        sameSKKSNull               NaN     NaN     NaN
62.4726460939	53.5534156824         0.18        sameSKSNull                NaN     NaN     NaN
51.6733659494	61.7106217607         0.18        sameSKKSNull               NaN     NaN     NaN
56.4156151494	41.927781137          0.18        sameSKSNull                NaN     NaN     NaN
45.4732173155	-20.0085591477        0.18        sameSKKSNull               NaN     NaN     NaN
54.0272447703	-5.2967386077         0.18        sameSKSNull                NaN     NaN     NaN
67.3066521733	72.2585521309         0.18        sameSKKSNull               NaN     NaN     NaN
66.0663056903	38.9260602579         0.18        sameSKSNull                NaN     NaN     NaN
52.5900680081	-18.1705789895        0.18        sameSKKSNull               NaN     NaN     NaN
60.8405083956	0.2722939438          0.18        sameSKSNull                NaN     NaN     NaN
54.5763895589	-23.3297841921        0.18        sameSKKSNull               NaN     NaN     NaN
62.0240859705	-3.11779264           0.18        sameSKSNull                NaN     NaN     NaN
54.9602982646	78.7520713214         0.18        sameSKKSSplit    50.1876608286      0.9      NaN
61.9556667525	59.6842898244         0.18        sameSKSSplit      44.1876608286     0.9      NaN
53.328858718	-19.1711873749        0.18        sameSKKSNull               NaN     NaN     NaN
61.3674436406	0.2201423574          0.18        sameSKSNull                NaN     NaN     NaN
53.2926300622	-19.1543233287        0.18        sameSKKSNull               NaN     NaN     NaN
61.3376912411	0.177338585           0.18        sameSKSNull                NaN     NaN     NaN
56.1082547612	80.5963473151         0.18        sameSKKSSplit    50.8050994101      1        NaN
62.7852883926	60.3613817171         0.18        sameSKSSplit     60.8050994101      0.9      NaN
69.6583782625	89.8678501451         0.18        sameSKKSNull               NaN     NaN     NaN
70.1443316281	50.4813501648         0.18        sameSKSNull                NaN     NaN     NaN
52.6437342824	-18.191248199         0.18        sameSKKSNull               NaN     NaN     NaN
60.8825072105	0.3242388466          0.18        sameSKSNull                NaN     NaN     NaN
80.0119664795	91.2832266049         0.18        sameSKKSSplit    78.3502779017      1.66     NaN
73.8817435247	36.0982325467         0.18        sameSKSSplit     74.3502779017      2.06     NaN
73.8410018518	93.2297482205         0.18        sameSKKSNull               NaN     NaN     NaN
72.9516298608	45.7455710696         0.18        sameSKSNull                NaN     NaN     NaN
54.7744197644	-22.3043181905        0.18        sameSKKSNull               NaN     NaN     NaN
63.2558104917	-2.3740645128         0.18        sameSKSNull                NaN     NaN     NaN
68.3348330326	94.8573958009         0.18        sameSKKSSplit    3.832400672        1.58     NaN
71.5956319562	57.8472573506         0.18        sameSKSSplit     -2.167599328       1.08     NaN
58.7776384278	82.2319137761         0.18        sameSKKSSplit    29.2794106678      1.2      NaN
61.8788741535	56.5997691804         0.18        sameSKSSplit     33.2794106678      0.9      NaN
61.3920046024	83.8193697943         0.18        sameSKKSSplit    17.0156828997      0.8      NaN
63.2518790641	55.8262846919         0.18        sameSKSSplit     19.0156828997      0.9      NaN
71.1328497002	73.1896066837         0.18        sameSKKSNull               NaN     NaN     NaN
65.0925883852	41.3508131587         0.18        sameSKSNull                NaN     NaN     NaN
61.4584794935	83.7009350415         0.18        sameSKKSSplit    12.916803702       1.1      NaN
63.2781496181	55.9587288164         0.18        sameSKSSplit     12.916803702       0.9      NaN
63.8430310549	81.1513317234         0.18        sameSKKSSplit    6.4151976799       1.8      NaN
64.8975792841	51.0478967586         0.18        sameSKSSplit     -7.5848023201      1.1      NaN
50.4665844082	72.6573571746         0.18        sameSKKSSplit    44.0213852577      0.6      NaN
56.9403793733	55.6505392682         0.18        sameSKSSplit     56.0213852577      0.6      NaN
47.647279663	-17.2807040049        0.18        sameSKKSNull               NaN     NaN     NaN
55.8635204908	-1.1225503859         0.18        sameSKSNull                NaN     NaN     NaN
48.3999029569	-18.0848871853        0.18        sameSKKSNull               NaN     NaN     NaN
56.3923700122	-1.1796749633         0.18        sameSKSNull                NaN     NaN     NaN
48.3633889267	-18.0795562744        0.18        sameSKKSNull               NaN     NaN     NaN
56.3607266553	-1.2241658286         0.18        sameSKSNull                NaN     NaN     NaN
48.4026763365	-18.2712250276        0.18        sameSKKSNull               NaN     NaN     NaN
56.3645027141	-1.422526957          0.18        sameSKSNull                NaN     NaN     NaN
47.7992388512	-19.7950477116        0.18        sameSKKSNull               NaN     NaN     NaN
55.5980450511	-4.1595876212         0.18        sameSKSNull                NaN     NaN     NaN
47.6968404925	-17.2881374517        0.18        sameSKKSNull               NaN     NaN     NaN
55.9178226003	-1.0367220537         0.18        sameSKSNull                NaN     NaN     NaN
70.1129862935	94.8409628734         0.18        sameSKKSNull               NaN     NaN     NaN
71.6288594478	53.9008780884         0.18        sameSKSNull                NaN     NaN     NaN
55.7429629825	-25.2043617665        0.18        sameSKKSNull               NaN     NaN     NaN
63.4722952538	-4.580316402          0.18        sameSKSNull                NaN     NaN     NaN
70.1743589032	94.8721038008         0.18        sameSKKSNull               NaN     NaN     NaN
71.6486762376	53.783689938          0.18        sameSKSNull                NaN     NaN     NaN
54.5827325844	-20.8778100004        0.18        sameSKKSNull               NaN     NaN     NaN
62.8562305107	-1.0500929348         0.18        sameSKSNull                NaN     NaN     NaN
77.0369544912	88.0443960876         0.18        sameSKKSSplit    88.3100814875      0.8      NaN
72.3180546795	40.0262828719         0.18        sameSKSSplit     -89.6899185125     1.1      NaN
53.9535685991	-19.8268879952        0.18        sameSKKSNull               NaN     NaN     NaN
62.4095597253	-0.8408889641         0.18        sameSKSNull                NaN     NaN     NaN
67.016036262	95.3366608046         0.18        sameSKKSNull               NaN     NaN     NaN
70.5933730966	60.7718551186         0.18        sameSKSNull                NaN     NaN     NaN
78.2878413468	91.34743476           0.18        sameSKKSSplit     84.6759971765     1.3      NaN
73.065433829	40.2359434258         0.18        sameSKSSplit     66.6759971765      1.2      NaN
72.4782404176	93.7160534258         0.18        sameSKKSSplit    -74.5005801743     0.6      NaN
72.1331639447	49.3038383086         0.18        sameSKSSplit     67.4994198257      1.3      NaN
59.3739629998	-23.9275342352        0.18        sameSKKSNull               NaN     NaN     NaN
67.8044230312	-0.4580553171         0.18        sameSKSNull                NaN     NaN     NaN
56.7233481014	-24.8596150358        0.18        sameSKKSNull               NaN     NaN     NaN
65.8797828512	-5.1435679701         0.18        sameSKSNull                NaN     NaN     NaN
77.7009654593	109.3443256498        0.18        sameSKKSNull               NaN     NaN     NaN
75.7637919875	50.2340693463         0.18        sameSKSNull                NaN     NaN     NaN
77.9180884959	110.4481605718        0.18        sameSKKSNull               NaN     NaN     NaN
75.8795051642	50.0706910314         0.18        sameSKSNull                NaN     NaN     NaN
55.156387043	-27.1843917164        0.18        sameSKKSNull               NaN     NaN     NaN
64.3645457054	-8.1750529731         0.18        sameSKSNull                NaN     NaN     NaN
82.4553234069	96.9045062257         0.18        sameSKKSSplit    42.6688748413      1.5      NaN
75.7409538075	30.6345119766         0.18        sameSKSSplit     42.6688748413      1.6      NaN
80.1837374362	87.3404765349         0.18        sameSKKSSplit    63.3771913601      0.82     NaN
73.4659729223	34.2989549942         0.18        sameSKSSplit     63.3771913601      1.4      NaN
68.5511741233	93.0263125201         0.18        sameSKKSNull               NaN     NaN     NaN
71.3852864833	55.7129219737         0.18        sameSKSNull                NaN     NaN     NaN
67.184183734	93.2783448404         0.18        sameSKKSSplit    1.9930973344       0.7      NaN
70.3000960212	58.2970498283         0.18        sameSKSSplit     9.9930973344       0.64     NaN
69.0786975673	90.0641856792         0.18        sameSKKSNull               NaN     NaN     NaN
71.1785215512	51.7884252917         0.18        sameSKSNull                NaN     NaN     NaN
71.5216062008	85.4368830865         0.18        sameSKKSNull               NaN     NaN     NaN
72.0991331588	42.8800793066         0.18        sameSKSNull                NaN     NaN     NaN
69.0216843493	87.8188428327         0.18        sameSKKSNull               NaN     NaN     NaN
70.6708125373	50.0337028005         0.18        sameSKSNull                NaN     NaN     NaN
69.4469303598	86.0914510331         0.18        sameSKKSNull               NaN     NaN     NaN
70.644032752	47.6360441383         0.18        sameSKSNull                NaN     NaN     NaN
71.5217631612	82.6954225605         0.18        sameSKKSNull               NaN     NaN     NaN
71.5339185233	40.6850769455         0.18        sameSKSNull                NaN     NaN     NaN
51.6199855336	-18.4610871725        0.18        sameSKKSNull               NaN     NaN     NaN
59.9521164194	-0.5147639364         0.18        sameSKSNull                NaN     NaN     NaN
70.8889612147	80.0961974205         0.18        sameSKKSNull               NaN     NaN     NaN
70.5121675079	39.7671227078         0.18        sameSKSNull                NaN     NaN     NaN
71.4609187271	77.4865033838         0.18        sameSKKSNull               NaN     NaN     NaN
70.4365072746	36.7784487146         0.18        sameSKSNull                NaN     NaN     NaN
56.3977800358	71.342979302          0.18        sameSKKSNull               NaN     NaN     NaN
62.3347172423	49.6746002984         0.18        sameSKSNull                NaN     NaN     NaN
48.6259176392	-22.126757981         0.18        sameSKKSNull               NaN     NaN     NaN
57.2815381774	-5.7548797722         0.18        sameSKSNull                NaN     NaN     NaN
69.0935755105	77.2503319419         0.18        sameSKKSNull               NaN     NaN     NaN
68.5288668628	40.5628849286         0.18        sameSKSNull                NaN     NaN     NaN
48.2073738255	-20.7324928061        0.18        sameSKKSNull               NaN     NaN     NaN
56.7032880624	-4.2056697039         0.18        sameSKSNull                NaN     NaN     NaN
55.4460940244	68.4770219049         0.18        sameSKKSNull               NaN     NaN     NaN
60.8953509925	46.9456150469         0.18        sameSKSNull                NaN     NaN     NaN
49.3772516455	-17.7445599117        0.18        sameSKKSNull               NaN     NaN     NaN
57.4280812659	-0.0482594379         0.18        sameSKSNull                NaN     NaN     NaN
66.3599689758	79.559280994          0.18        sameSKKSNull               NaN     NaN     NaN
66.7444215487	46.4961752718         0.18        sameSKSNull                NaN     NaN     NaN
46.6067066118	-22.7496561054        0.18        sameSKKSNull               NaN     NaN     NaN
55.4025333825	-7.3150297802         0.18        sameSKSNull                NaN     NaN     NaN
56.3788234472	65.1895334986         0.18        sameSKKSNull               NaN     NaN     NaN
61.2100290177	42.4179767863         0.18        sameSKSNull                NaN     NaN     NaN
69.0898520243	76.0515125197         0.18        sameSKKSNull               NaN     NaN     NaN
66.2548588567	41.4915559338         0.18        sameSKSNull                NaN     NaN     NaN
45.8195571381	-21.5036677994        0.18        sameSKKSNull               NaN     NaN     NaN
54.549891917	-7.032544652          0.18        sameSKSNull                NaN     NaN     NaN
55.0904000112	-20.0567179826        0.18        sameSKKSNull               NaN     NaN     NaN
63.6001514029	-0.133748799          0.18        sameSKSNull                NaN     NaN     NaN
54.7347903133	-20.4904154946        0.18        sameSKKSNull               NaN     NaN     NaN
63.2831246959	-1.1861960168         0.18        sameSKSNull                NaN     NaN     NaN
55.4030913972	-21.6348021582        0.18        sameSKKSNull               NaN     NaN     NaN
63.7644883346	-1.3922011206         0.18        sameSKSNull                NaN     NaN     NaN
80.1186489472	99.1126352519         0.18        sameSKKSSplit     78.3558423302     0.8      NaN
74.534953204	40.5990558616         0.18        sameSKSSplit     76.3558423302      1        NaN
72.6141817393	97.3319270753         0.18        sameSKKSNull               NaN     NaN     NaN
72.9232601534	51.4571588014         0.18        sameSKSNull                NaN     NaN     NaN
72.6016528077	96.9454666056         0.18        sameSKKSNull               NaN     NaN     NaN
72.8746466554	51.2605386351         0.18        sameSKSNull                NaN     NaN     NaN
65.2428043539	64.8692738424         0.18        sameSKKSNull               NaN     NaN     NaN
65.682971609	33.0888154977         0.18        sameSKSNull                NaN     NaN     NaN
48.1156337867	-21.4298568177        0.18        sameSKKSNull               NaN     NaN     NaN
54.2064821481	-4.8849244062         0.18        sameSKSNull                NaN     NaN     NaN
49.6113516859	67.2528385391         0.18        sameSKKSNull               NaN     NaN     NaN
55.2523444396	49.4704232291         0.18        sameSKSNull                NaN     NaN     NaN
57.8893636039	72.8966199024         0.18        sameSKKSSplit    -56.4880430091     1.22     NaN
63.2110808731	49.8413779103         0.18        sameSKSSplit     -64.4880430091     1.3      NaN
71.2248391831	55.8551254055         0.18        sameSKKSSplit    -11.6118073147     1.58     NaN
66.1974943332	21.6140251906         0.18        sameSKSSplit     -21.6118073147     0.94     NaN
83.6294696532	88.6552048912         0.18        sameSKKSNull               NaN     NaN     NaN
75.4072525922	24.6516273946         0.18        sameSKSNull                NaN     NaN     NaN
83.9259205975	89.7149035854         0.18        sameSKKSNull               NaN     NaN     NaN
75.4804727124	24.2865739506         0.18        sameSKSNull                NaN     NaN     NaN
83.7014305407	88.618241822          0.18        sameSKKSNull               NaN     NaN     NaN
75.4150345577	24.5435315766         0.18        sameSKSNull                NaN     NaN     NaN
77.575286173	92.9620867282         0.18        sameSKKSNull               NaN     NaN     NaN
75.0191559713	35.5133324364         0.18        sameSKSNull                NaN     NaN     NaN
82.4549701863	83.4573561216         0.18        sameSKKSNull               NaN     NaN     NaN
74.6138065544	24.9327174159         0.18        sameSKSNull                NaN     NaN     NaN
52.8287711547	-20.4003500574        0.18        sameSKKSNull               NaN     NaN     NaN
59.8368011877	-0.7097174433         0.18        sameSKSNull                NaN     NaN     NaN
54.1653181791	-24.6642850574        0.18        sameSKKSNull               NaN     NaN     NaN
60.5210193868	-4.7898126388         0.18        sameSKSNull                NaN     NaN     NaN
73.9846001084	80.8069161644         0.18        sameSKKSNull               NaN     NaN     NaN
70.7008333013	37.2872212979         0.18        sameSKSNull                NaN     NaN     NaN
50.1010213124	-21.7140403529        0.18        sameSKKSNull               NaN     NaN     NaN
58.917973393	-5.3456149456         0.18        sameSKSNull                NaN     NaN     NaN
78.6479136538	86.7154914255         0.18        sameSKKSSplit    61.040718616       0.6      NaN
72.6346367544	37.3575924895         0.18        sameSKSSplit     59.040718616       1.1      NaN
55.7478157268	78.7448075143         0.18        sameSKKSSplit    29.5341724681      1        NaN
62.9267276912	59.3725910403         0.18        sameSKSSplit     27.5341724681      1.1      NaN
53.4392172211	-20.5775016085        0.18        sameSKKSNull               NaN     NaN     NaN
61.9017362767	-1.6335330584         0.18        sameSKSNull                NaN     NaN     NaN
58.4547852394	79.0441143873         0.18        sameSKKSSplit     17.4168822626     1.28     NaN
66.435303557	58.283297544          0.18        sameSKSSplit     19.4168822626      1.44     NaN
73.1340246754	58.9331244589         0.18        sameSKKSNull               NaN     NaN     NaN
66.4040834714	25.193875455          0.18        sameSKSNull                NaN     NaN	 NaN
54.7549878274	72.7365442189         0.18        sameSKKSNull               NaN     NaN     NaN
61.3575782633	53.1239953105         0.18        sameSKSNull                NaN     NaN     NaN
73.1020347285	79.76065264           0.18        sameSKKSNull               NaN     NaN     NaN
69.9001691998	38.2043995912         0.18        sameSKSNull                NaN     NaN     NaN
49.9839168697	-18.3014154545        0.18        sameSKKSNull               NaN     NaN     NaN
58.3112962436	-1.058841829          0.18        sameSKSNull                NaN     NaN     NaN
72.729657488	70.9263387255         0.18        sameSKKSNull               NaN     NaN     NaN
66.1055771471	38.1609433902         0.18        sameSKSNull                NaN     NaN     NaN
63.1336729069	82.6301669497         0.18        sameSKKSNull               NaN     NaN     NaN
64.5697072932	53.2431540707         0.18        sameSKSNull                NaN     NaN     NaN
48.9499103686	9.3489655497          0.18        sameSKKSNull               NaN     NaN     NaN
60.945551176	19.0962958109         0.18        sameSKSNull                NaN     NaN     NaN
63.7268576102	96.4806820626         0.18        sameSKKSSplit    16.3062666456      1.4      NaN
69.2708330433	67.3225052192         0.18        sameSKSSplit     22.3062666456      1        NaN
71.0431993185	101.8906565907        0.18        sameSKKSNull               NaN     NaN     NaN
72.8523229641	58.6196485247         0.18        sameSKSNull                NaN     NaN     NaN
56.6459655312	-20.4461155822        0.18        sameSKKSNull               NaN     NaN     NaN
64.6986155667	1.0434180829          0.18        sameSKSNull                NaN     NaN     NaN
76.1671523011	96.571963065          0.18        sameSKKSNull               NaN     NaN     NaN
73.2183603716	46.4336344803         0.18        sameSKSNull                NaN     NaN     NaN
55.734141312	-21.7497393482        0.18        sameSKKSNull               NaN     NaN     NaN
63.8810966743	-2.118039516          0.18        sameSKSNull                NaN     NaN     NaN
71.4436568939	100.0278415533        0.18        sameSKKSSplit    15.0390439844      1        NaN
72.6987197083	56.121961             0.18        sameSKSSplit     15.0390439844      0.9      NaN
57.4035400128	-19.31614462          0.18        sameSKKSNull               NaN     NaN     NaN
65.2244266764	3.3202909274          0.18        sameSKSNull                NaN     NaN     NaN
55.9885373353	-19.1334218435        0.18        sameSKKSNull               NaN     NaN     NaN
64.2728808229	1.5388438569          0.18        sameSKSNull                NaN     NaN     NaN
66.0161723315	100.1729328304        0.18        sameSKKSSplit    12.0567609232      1.1      NaN
70.7409356007	67.6779693939         0.18        sameSKSSplit     32.0567609232      1.2      NaN	                                                                
