longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-174.000000 42.000000 -55.18 30.50 PA(NNR) NNR-MORVEL56
-174.000000 44.000000 -53.91 30.49 PA(NNR) NNR-MORVEL56
-174.000000 46.000000 -52.56 30.49 PA(NNR) NNR-MORVEL56
-174.000000 48.000000 -51.15 30.49 PA(NNR) NNR-MORVEL56
-174.000000 50.000000 -49.68 30.48 PA(NNR) NNR-MORVEL56
-174.000000 52.000000 -0.15 -23.09 NA(NNR) NNR-MORVEL56
-174.000000 54.000000 -0.06 -23.09 NA(NNR) NNR-MORVEL56
-174.000000 56.000000 0.02 -23.09 NA(NNR) NNR-MORVEL56
-174.000000 58.000000 0.10 -23.09 NA(NNR) NNR-MORVEL56
-174.000000 60.000000 0.19 -23.08 NA(NNR) NNR-MORVEL56
-174.000000 62.000000 0.27 -23.08 NA(NNR) NNR-MORVEL56
-174.000000 64.000000 0.35 -23.08 NA(NNR) NNR-MORVEL56
-174.000000 66.000000 0.43 -23.08 NA(NNR) NNR-MORVEL56
-174.000000 68.000000 0.52 -23.08 NA(NNR) NNR-MORVEL56
-174.000000 70.000000 0.60 -23.07 NA(NNR) NNR-MORVEL56
-174.000000 72.000000 0.68 -23.07 NA(NNR) NNR-MORVEL56
-174.000000 74.000000 0.76 -23.07 NA(NNR) NNR-MORVEL56
-174.000000 76.000000 0.84 -23.07 NA(NNR) NNR-MORVEL56
-174.000000 78.000000 0.91 -23.07 NA(NNR) NNR-MORVEL56
-174.000000 80.000000 0.99 -23.07 NA(NNR) NNR-MORVEL56
