longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-174.000000 -20.000000 19.99 30.88 AU(NNR) MORVEL2010
-174.000000 -18.000000 22.06 30.88 AU(NNR) MORVEL2010
-174.000000 -16.000000 24.10 30.88 AU(NNR) MORVEL2010
-174.000000 -14.000000 -60.49 30.54 PA(NNR) MORVEL2010
-174.000000 -12.000000 -61.34 30.54 PA(NNR) MORVEL2010
-174.000000 -10.000000 -62.13 30.54 PA(NNR) MORVEL2010
-174.000000 -8.000000 -62.83 30.54 PA(NNR) MORVEL2010
-174.000000 -6.000000 -63.46 30.54 PA(NNR) MORVEL2010
-174.000000 -4.000000 -64.01 30.54 PA(NNR) MORVEL2010
-174.000000 -2.000000 -64.49 30.54 PA(NNR) MORVEL2010
-174.000000 0.000000 -64.89 30.54 PA(NNR) MORVEL2010
-174.000000 2.000000 -65.21 30.54 PA(NNR) MORVEL2010
-174.000000 4.000000 -65.45 30.54 PA(NNR) MORVEL2010
-174.000000 6.000000 -65.61 30.54 PA(NNR) MORVEL2010
-174.000000 8.000000 -65.69 30.54 PA(NNR) MORVEL2010
-174.000000 10.000000 -65.69 30.54 PA(NNR) MORVEL2010
-174.000000 12.000000 -65.61 30.54 PA(NNR) MORVEL2010
-174.000000 14.000000 -65.46 30.54 PA(NNR) MORVEL2010
-174.000000 16.000000 -65.22 30.54 PA(NNR) MORVEL2010
-174.000000 18.000000 -64.91 30.53 PA(NNR) MORVEL2010
-174.000000 20.000000 -64.51 30.53 PA(NNR) MORVEL2010
-174.000000 22.000000 -64.04 30.53 PA(NNR) MORVEL2010
-174.000000 24.000000 -63.49 30.53 PA(NNR) MORVEL2010
-174.000000 26.000000 -62.86 30.52 PA(NNR) MORVEL2010
-174.000000 28.000000 -62.16 30.52 PA(NNR) MORVEL2010
-174.000000 30.000000 -61.38 30.52 PA(NNR) MORVEL2010
-174.000000 32.000000 -60.53 30.51 PA(NNR) MORVEL2010
-174.000000 34.000000 -59.60 30.51 PA(NNR) MORVEL2010
-174.000000 36.000000 -58.60 30.51 PA(NNR) MORVEL2010
