longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-178.000000 -26.000000 13.44 34.68 AU(NNR) ITRF2020
-178.000000 -24.000000 15.48 34.69 AU(NNR) ITRF2020
-178.000000 -22.000000 17.50 34.69 AU(NNR) ITRF2020
-178.000000 -20.000000 19.50 34.69 AU(NNR) ITRF2020
-178.000000 -18.000000 21.48 34.70 AU(NNR) ITRF2020
-178.000000 -16.000000 23.43 34.70 AU(NNR) ITRF2020
-178.000000 -14.000000 -61.90 31.98 PA(NNR) ITRF2020
-178.000000 -12.000000 -62.81 31.98 PA(NNR) ITRF2020
-178.000000 -10.000000 -63.64 31.98 PA(NNR) ITRF2020
-178.000000 -8.000000 -64.39 31.99 PA(NNR) ITRF2020
-178.000000 -6.000000 -65.06 31.99 PA(NNR) ITRF2020
-178.000000 -4.000000 -65.66 31.99 PA(NNR) ITRF2020
-178.000000 -2.000000 -66.17 31.99 PA(NNR) ITRF2020
-178.000000 0.000000 -66.61 31.99 PA(NNR) ITRF2020
-178.000000 2.000000 -66.96 31.99 PA(NNR) ITRF2020
-178.000000 4.000000 -67.23 31.99 PA(NNR) ITRF2020
-178.000000 6.000000 -67.43 31.99 PA(NNR) ITRF2020
-178.000000 8.000000 -67.54 31.99 PA(NNR) ITRF2020
-178.000000 10.000000 -67.56 31.98 PA(NNR) ITRF2020
-178.000000 12.000000 -67.51 31.98 PA(NNR) ITRF2020
-178.000000 14.000000 -67.38 31.98 PA(NNR) ITRF2020
-178.000000 16.000000 -67.16 31.98 PA(NNR) ITRF2020
-178.000000 18.000000 -66.86 31.98 PA(NNR) ITRF2020
-178.000000 20.000000 -66.48 31.98 PA(NNR) ITRF2020
-178.000000 22.000000 -66.02 31.97 PA(NNR) ITRF2020
-178.000000 24.000000 -65.48 31.97 PA(NNR) ITRF2020
-178.000000 26.000000 -64.86 31.97 PA(NNR) ITRF2020
-178.000000 28.000000 -64.17 31.96 PA(NNR) ITRF2020
-178.000000 30.000000 -63.39 31.96 PA(NNR) ITRF2020
-178.000000 32.000000 -62.54 31.96 PA(NNR) ITRF2020
-178.000000 34.000000 -61.61 31.95 PA(NNR) ITRF2020
-178.000000 36.000000 -60.60 31.95 PA(NNR) ITRF2020
-178.000000 38.000000 -59.52 31.95 PA(NNR) ITRF2020
-178.000000 40.000000 -58.37 31.94 PA(NNR) ITRF2020
-178.000000 42.000000 -57.15 31.94 PA(NNR) ITRF2020
-178.000000 44.000000 -55.86 31.94 PA(NNR) ITRF2020
-178.000000 46.000000 -54.50 31.93 PA(NNR) ITRF2020
-178.000000 48.000000 -53.07 31.93 PA(NNR) ITRF2020
-178.000000 50.000000 -51.58 31.93 PA(NNR) ITRF2020
-178.000000 52.000000 -1.34 -20.59 NA(NNR) ITRF2020
-178.000000 54.000000 -1.24 -20.58 NA(NNR) ITRF2020
-178.000000 56.000000 -1.14 -20.58 NA(NNR) ITRF2020
-178.000000 58.000000 -1.04 -20.58 NA(NNR) ITRF2020
-178.000000 60.000000 -0.94 -20.58 NA(NNR) ITRF2020
-178.000000 62.000000 -0.84 -20.58 NA(NNR) ITRF2020
-178.000000 64.000000 -0.73 -20.57 NA(NNR) ITRF2020
-178.000000 66.000000 -0.62 -20.57 NA(NNR) ITRF2020
-178.000000 68.000000 -0.52 -20.57 NA(NNR) ITRF2020
-178.000000 70.000000 -0.41 -20.57 NA(NNR) ITRF2020
-178.000000 72.000000 -0.30 -20.57 NA(NNR) ITRF2020
-178.000000 74.000000 -0.19 -20.57 NA(NNR) ITRF2020
-178.000000 76.000000 -0.09 -20.57 NA(NNR) ITRF2020
-178.000000 78.000000 0.02 -20.56 NA(NNR) ITRF2020
-178.000000 80.000000 0.13 -20.56 NA(NNR) ITRF2020
-178.000000 82.000000 0.24 -20.56 NA(NNR) ITRF2020
-178.000000 84.000000 0.35 -20.56 NA(NNR) ITRF2020
-178.000000 86.000000 0.46 -20.56 NA(NNR) ITRF2020
-178.000000 88.000000 0.56 -20.56 NA(NNR) ITRF2020
-178.000000 90.000000 0.67 -20.56 NA(NNR) ITRF2020
-176.000000 -90.000000 8.94 -9.01 AN(NNR) ITRF2020
-176.000000 -88.000000 9.67 -9.01 AN(NNR) ITRF2020
-176.000000 -86.000000 10.39 -9.01 AN(NNR) ITRF2020
-176.000000 -84.000000 11.09 -9.01 AN(NNR) ITRF2020
-176.000000 -82.000000 11.78 -9.01 AN(NNR) ITRF2020
-176.000000 -80.000000 12.46 -9.01 AN(NNR) ITRF2020
-176.000000 -78.000000 13.12 -9.01 AN(NNR) ITRF2020
-176.000000 -76.000000 13.76 -9.02 AN(NNR) ITRF2020
-176.000000 -74.000000 14.39 -9.02 AN(NNR) ITRF2020
-176.000000 -72.000000 15.00 -9.02 AN(NNR) ITRF2020
-176.000000 -70.000000 15.59 -9.02 AN(NNR) ITRF2020
-176.000000 -68.000000 16.16 -9.02 AN(NNR) ITRF2020
-176.000000 -66.000000 -17.83 32.28 PA(NNR) ITRF2020
-176.000000 -64.000000 -20.09 32.28 PA(NNR) ITRF2020
-176.000000 -62.000000 -22.33 32.28 PA(NNR) ITRF2020
-176.000000 -60.000000 -24.54 32.28 PA(NNR) ITRF2020
